gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000162409 ENST00000371244.4_PRKAA2-001 4.54 0.06 0 1.69 8.08 7.69 6.31 0.79 13.79 3.49 2.62 0 7.76 0.52 2.14 4.11 6.07 0 14.73 4.15 10.91 1.32 0 0 0 0 1.55 1.61 3.89 0.2 3.84 0 2.41 0 1.1 0 4.67 6.46 5.23 9.66 3.05 4.83 0.04 5.29 24.14 7.98 3.53 0 0.44 0.23 23.01 0 2.13 0 0.55 0.6 0 0 0.13 17.54 0 0.15 3.75 0.12 0
ENSG00000235545 ENST00000453229.1_RP11-230B22.1-001 0 0 0 0 0 0 0 0 108.12 0 0.52 0.56 0 0 0.76 0 0 0 0 0 0 0.57 0 0 0 0 0 80.14 0 0 0 0 0.47 0 0 0 0 0 0 12.37 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 61.42 0 0 0
ENSG00000198160 ENST00000355977.6_MIER1-201 0 11.22 0 0 21.53 25.05 7.33 17.88 18.22 24.14 5.16 7.16 22.46 26.72 0.98 2.56 0 0 6.91 20.24 17.53 17.13 13.93 26.6 7.78 37.79 60.66 2.44 6.5 31.43 33.27 0 5.03 110.14 0 25.97 29.09 6.66 24.23 23.12 16.29 28.68 0 0 0 0 5.64 0 10.02 0 0 10.72 0 9.69 25.68 0 23.02 9.5 16.81 24.32 0 1.49 30.54 0 3.87
ENSG00000116754 ENST00000370950.3_SRSF11-001 40.96 7.97 126.91 12.54 69.2 17.61 74.13 37.6 135.01 83.78 10.09 75.49 49.36 50.02 9.21 29.79 59.18 74.55 47.41 29.08 84 28.39 187.87 2.98 16.37 106.52 91.54 83.8 100.84 16.67 37.05 44.89 58.6 81.3 172.93 126.43 42.83 83.64 93.85 17.89 52.89 0.48 5.08 24.54 141.31 35.34 74.24 0.35 35.61 103.01 36.06 62.48 25.41 44.21 101.28 97.31 36.38 44.89 27.45 0 48.81 68.28 40.63 37.86 17.71
ENSG00000197568 ENST00000359875.5_HHLA3-003 0 0 3.49 0 2.54 0 31.83 14.18 0 0 0 18.17 0 0 0 20.72 16.78 0 20.73 0 27.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42.21 107.87 49.74 0 0 0 0 0 0 25.3 0 0 136.74 0 0 71.61 0 0 0 0 0 0 0.51 80.43 0 0 0 0 0.67
ENSG00000229956 ENST00000413421.1_ZRANB2-AS2-005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.99 0 0 13.72 0 0 9.4 0 11.36 0
ENSG00000116783 ENST00000370891.2_TNNI3K-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117054 ENST00000370834.5_ACADM-002 14.24 31.53 113.65 132.28 74.1 57.78 133.27 63.85 8.91 84.39 145.43 119.71 69.84 0 95.67 32.57 66.83 75.81 104.19 102.14 25.53 75.51 0.77 54.65 42.44 86.55 42.23 128.44 128.3 124.37 32.81 89.8 73.13 210.19 5.76 232.78 50.69 191.25 112.14 84.89 18.17 0 0.26 1.01 103.24 87.57 107.47 85.83 0 95.43 122.62 46.42 0 63.31 29.96 156.64 60.6 39.1 87.74 19.34 28.2 0.63 0 76.37 1.7
ENSG00000137960 ENST00000476882.1_GIPC2-002 0 0 0 0 0 11.8 0 0 8.91 0 0 0 0 12.24 0 0.27 0 0 0 0 0 0 0 0 24.85 0 0 0 0 5.25 0 0 0 0 0 0 0 0 0.89 0 0 0 0 36.36 0 0 11.45 0 0 24.18 0 15.51 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000153936 ENST00000370550.5_HS2ST1-001 0 34 0 0 11.25 19.59 0.97 11.37 2.73 0 8.46 9.24 11.09 17.73 46.7 15.61 2.46 9.56 16.53 8.98 5.81 9.7 21.13 7.78 1.07 7.95 0.31 11.64 0.24 24.5 1.55 18.92 5.11 11.65 2.62 37.05 6.29 45.97 6.97 0 21.22 0.07 0 39.69 23.16 8.41 4.82 60.02 3.73 41.94 16.24 38.5 3.87 5.33 9.03 0.92 41.21 0 0.05 0 25.08 2.6 0 5.01 57.17
ENSG00000271949 ENST00000370453.5_RP11-302M6.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225446 ENST00000425185.1_RP4-665J23.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143036 ENST00000271227.6_SLC44A3-001 0 13.86 0 0 0 0 0 0 60.35 0 13.79 0 8.4 0 0 10.7 11.09 0 0 13.64 4.39 0.56 2.4 0 0 0 30.15 16.93 1.36 0 0 0 0 0 0 0 0 17.42 0 0 12.52 0 0 0 41.96 11.86 0 0 0 0 0 0 0 0 0 42.63 0 0 0 0 8.92 0 1.16 2.17 0
ENSG00000235501 ENST00000438509.1_RP4-639F20.1-001 0 0.9 0 0 12.02 1.74 0 1.21 9.41 0 0 4.93 0 0 0 1.21 18.7 0 0 0 0 0 0 0 0 0 0 2.91 0 0 18.55 0 0 0 0 0 0 16.2 2.08 0 2.52 0 0 0 0 0 23.31 0 0 0 0 0 7.24 4.53 0 0 0 0 0 155.49 0 0 0 0 50.63
ENSG00000122481 ENST00000263893.6_RWDD3-001 6.41 0 0 0 31.33 84.63 32.45 7.88 36.55 34.51 0 25.35 25.67 84.67 0 14.54 24.41 10.47 27.16 69.03 18.34 28.56 71.59 37.1 32.03 45.77 49.65 32.99 48.71 108.76 24.23 64.66 6.23 123.13 0 103.35 93.56 49.53 27.97 0 13.21 0 0 0.5 1.51 22.45 66.27 0.74 41.41 0 26.39 0 41.04 24.21 0 17.76 35.96 133.39 42.17 73.51 27.68 28.01 81.45 20.04 43.36
ENSG00000122435 ENST00000370139.1_TRMT13-005 0 0.19 0 0 7.33 0 0 16.13 0.21 0 0 7.25 2.91 0 0 0 26.48 0 23.6 0 1.8 1.06 0 50.4 0 0 0 0 8.41 0 0 0 0 0.17 0 0 0 33.17 39.11 0 0 0 0 0 20.74 15.28 19.58 0 3.45 0 1.07 0 0 10.83 0 0 0 57.81 0 0 0 0 0 19.95 14.54
ENSG00000137996 ENST00000260563.4_RTCA-002 0 0 0 70.01 22.91 0 62.75 63.38 38.38 31.9 25.87 28.81 39.12 2.93 94.74 23.81 16.87 0 60.81 64.14 0.57 33.55 23.57 14.03 264.46 0 0 44.53 52.86 46.82 56.5 0 8.68 10.09 0 62.95 63.58 82.72 13.24 0.32 52.57 80.44 0 0 24.02 40.2 113.41 0.29 0 0 0 94.18 42.19 0.37 35.55 40.71 0 0 42.8 0 40.83 22.92 0 75.74 46.93
ENSG00000162695 ENST00000357650.4_SLC30A7-002 23.87 10.25 0.05 0.16 14.9 43.76 23.91 4.88 4.25 15.91 0.61 14.36 7.5 15.97 32.67 69.97 10.39 25.03 12.56 19.9 3.41 29.81 31.45 23.46 8.86 9.58 13.31 36.55 6.42 20.6 13.28 1.45 1.63 0.87 45.91 2.79 53.65 184.15 6.74 0 12.99 3.08 33.1 9.53 17.8 5.7 26.12 0.76 0.39 7.32 5.71 18.32 94.98 5.69 34.5 9.03 60.93 0.07 0.08 60.08 0 2.93 135.48 12.79 9.98
ENSG00000185946 ENST00000423855.2_RNPC3-008 41.27 14.51 0 6.99 1.9 0 10.98 0.77 10.76 0 10.91 15.86 9.83 0 13.97 0 2.45 0 4.92 1.88 22.59 0 0 0 0 32.02 0 2.58 0 0 0 0 5.65 0 0 0 80.09 0 0 40.04 6.13 9.02 0 24.83 15.53 21.31 11.43 1.82 1.69 0 4.67 0 0 0 0 9.22 11.36 0 28.81 29.11 1.41 5.25 0 2.83 0
ENSG00000261595 ENST00000566195.1_RP11-426L16.9-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198799 ENST00000361127.5_LRIG2-001 0 0 0 0 0 0 0 0 0 0 0.21 1.36 0 0 0 0.27 0.09 3.47 0 0 0.49 3.19 0 0 0 0 0 0 0 4.8 0 0 2.16 0 0 0 0 6.59 5.03 3.18 0 0 0 8.24 0 0.83 2.78 0 0 0 0 2 0 0 0 0 0 0 0 0.04 0.05 0 0 0 0
ENSG00000183508 ENST00000369448.3_FAM46C-001 0 0 0 3.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114.62 0.07 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
ENSG00000065183 ENST00000349139.5_WDR3-001 0 0.98 0 1.14 30.83 3.68 75.41 8.67 74.93 0.06 18.83 22.82 63.09 28.49 0.09 7.84 32.96 0.65 41.76 1.07 4.68 74.59 7.79 0 0.36 0.78 1.81 0 25.63 45.31 0 0.16 5.96 122.51 0.82 0.05 0 93.76 95.65 0.04 2.55 0.75 0 4.9 0.97 0.1 48.89 4.08 0 0.89 0.04 37.08 0 35.98 0.8 0.06 0.05 0 3.52 0 14.16 2.13 0 32.17 0.49
ENSG00000196369 ENST00000463366.1_SRGAP2B-004 0 0 0 0 0 0 0 0 0 0 2.17 5.48 0 0 0 0 3.11 10.17 0 0 5.74 0 0 0 0 0 0 0 0 0 0 0 4.01 0 0 0 0 13.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181039 ENST00000323397.4_ANKRD34A-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000131779 ENST00000369306.3_PEX11B-001 61.83 33.87 0 88.29 23.59 12.8 19.28 65.83 47.42 14.3 59.19 56.26 43.78 29.71 0 4.45 26.88 104.63 39.25 47.69 22.71 3.6 0 0 0 1.61 41.74 97.52 0 0 4.37 109.69 28.97 0 0 83.24 0 0 0 0 9.24 0 35.88 0 0 0 34.91 22.85 33.26 88.22 20.57 8.64 0 0 0 196.18 0 0 0 0 2.63 5.43 121.44 17.5 0.26
ENSG00000121848 ENST00000369291.5_RNF115-001 0 0.59 0 0 0 0 0 0 0 3.34 0 0 4.03 0 0 20.61 1.66 2.82 14.8 0 12.36 0.71 0.29 0.51 45.45 41.76 1.7 0 3.99 0 0 7.69 31.19 0 49.95 0 0 45.03 0 0 0 0 0 0 0 0 0 0 34.08 0 1.85 1.41 5.04 0 1.39 0 0 0 32.06 0 8.26 0.98 0 13.97 0
ENSG00000235702 ENST00000437377.1_WI2-925H4.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232265 ENST00000411978.1_XXyac-YX155B6.5-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143363 ENST00000271619.8_PRUNE-201 5.45 0 0 0 8.5 0 0 18.11 22.67 0 0 0 28.16 0 0 0 15.89 0 0 0 0 0 0 25.97 0 0 2.38 0 0 7.82 33.06 0 0 0 0 0 64.96 0 0 0 0 26.04 0 0 0 17.43 19.78 0 13.63 0.47 2.4 0 0 0 0 0 0 0 15.47 0 42.07 0 0 27.45 0
ENSG00000143458 ENST00000368917.1_GABPB2-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07 0 0 0.1 0 0 0 0 0 0
ENSG00000229021 ENST00000432386.1_NBPF18P-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000163239 ENST00000368480.3_TDRD10-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173207 ENST00000308987.5_CKS1B-001 251.96 367.55 732.51 511.47 548.22 582.29 699.34 849.17 834.28 438.55 964.27 343.17 548.6 976.37 510.28 693.03 453.73 0 512.07 515.96 332.92 742.55 133.44 507.71 572.52 961.56 464.75 495.1 510.87 187.13 552.62 157.8 619.59 1205.41 348.17 364.6 60.87 92.75 638.35 0 300.78 376.45 293.25 38.62 112.94 382.23 434.86 166.78 423.48 480.2 386.85 378.75 90.91 456.26 125.82 180.45 943.76 131.43 778.1 301.72 193.05 999.99 287.7 380.34 743.97
ENSG00000163357 ENST00000295542.1_DCST1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132718 ENST00000368324.4_SYT11-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000163472 ENST00000295694.5_TMEM79-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.33 0 0 0 0 0 0 0 0 0 0 13.65 0 0 0 0 0 0 0 0 0 1.18 0 0 0 0 0 0 0 0
ENSG00000143258 ENST00000289865.8_USP21-001 14.39 13.42 0 0 0 0 0 11.58 0 18.35 0 0 5.2 0 0 0 0.71 0 0 3.12 0 0 0 0 0 0 0 0 2.12 0 0 0 0 0 0 0 0 0 2.68 0 8.36 0 0 0 0 0 11.66 42.52 1 15.92 0 0 1.65 0 0 1.94 0 0 0 0 0 0 0 0 0
ENSG00000235477 ENST00000437833.2_RP11-122G18.5-001 0 0 0 0.36 0 0 0 0 0 0 2.06 7.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0.62 3.03 0 0 0 0 0 0 0 0 0 0 0 0 22.21 0 0.26 0 0 0 0.47
ENSG00000117475 ENST00000329281.2_BLZF1-002 0 0 0 0 15.15 1.08 25.17 11.94 36.71 0 1.34 14.92 13.91 0 0 0 12.79 0 14.41 31.87 3.43 6.54 0 107.94 0.37 0 0.61 0.53 17.07 49.05 38.03 52.42 3.09 0 0 0 0 22.67 1.74 0 12.01 0 0 34.72 7.25 0 18.89 0 0 6.56 2.19 27.5 0 0 0 0 0 4.99 0 0 1.7 0 0 25.17 0.18
ENSG00000236021 ENST00000456125.1_RP11-195C7.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116698 ENST00000347615.2_SMG7-002 0.13 0.25 0 0 5.98 0 19.5 0.11 24.45 0.26 0 0 1.8 15.17 16.2 0 3.2 0 2.99 19.75 0 2.41 63.91 0 0 0 0 0 30.7 0 61.8 0 24.76 0 17.35 35.12 0.53 64.13 0.53 88.79 12.08 0 0.07 59.41 45.8 0.8 0.09 0 0 0 15.73 5.13 57.91 9.08 0 36.41 0 0 0 30.53 0 0 14.88 35.22 0
ENSG00000143344 ENST00000304685.4_RGL1-001 0 0 0 12.67 0 0 0 5.2 0 0 0 0 0 0 0 0 0 0 0 0 1.13 0 0 0 0 0 0 0 0 0 0 0.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.92 0 0 0 0 0 8.55 0 0 0 0 0 0
ENSG00000116668 ENST00000367500.4_SWT1-001 0 4.65 0 0 0 0 0 2.09 25.27 0 0 0 8.49 0 0 0 0 0 0 0 0 0 0.13 0 0 0 12.72 0 9.94 0 0.41 0 0 0.14 0 0 0 0 0 0 0 0 0 0 0 16.2 0 0 0 0 0 0 0 0 0 0 0 0.44 0.08 0 0 0 0 0 0
ENSG00000157181 ENST00000287859.6_C1orf27-001 124.14 0 0 59.37 17.89 0 2.36 6.01 33.32 25.39 0 26.95 6.75 36.7 0 32.69 1.58 0 9.55 13.2 24.45 0 0 0 0 18.53 18.81 24.14 10.66 32.29 26.02 0.14 8.8 43.81 0 42.53 0 0 15.3 0 11.82 0.58 0 0 0 0 25.2 2.75 10.81 3.44 0 5.51 0 18.96 1 0 26.19 0.15 0 0 0 13.79 53.13 27.9 13.19
ENSG00000229191 ENST00000446333.1_RP11-168O16.1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234996 ENST00000456105.2_RP11-480I12.7-001 0 0 0 16.55 0 0 5.69 0.94 0 9.92 0 0 0 0 0 0 0 0 0 1.89 7.48 0 0 0 0 0 36.35 0 0 0 30 0 2.38 1.89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.08 0 12.89 0 0 0 0 0 21.36 0 0 0 5.44 0 0 13.9
ENSG00000159388 ENST00000290551.4_BTG2-001 11.31 0 0 0 0 0 1.67 0 0 0 0 0 9.64 0 0 0 8.41 0 0 0 0 0 0 0 0 0.18 11.64 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 0 0 0 0 13.21 14.69 0.83 6.37 0 0 0 0 0 0 0 0 0 0 35.68 0.17 0 0 2.85 0
ENSG00000226330 ENST00000443515.1_RP11-739N20.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198049 ENST00000367126.4_AVPR1B-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231057 ENST00000415202.1_RP11-122M14.1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143476 ENST00000366991.4_DTL-001 0.29 1.97 0.09 0 6.86 22.52 10.41 1.46 35.44 21.43 0 3.52 34.99 0 197.14 4.3 7.48 4.94 0 20.42 0 16.67 0 44.25 86.46 13.4 16.21 5.29 10.48 36.95 0.11 24.93 8.94 0 33.87 0 0 0 27.09 0.16 0 22.02 14.46 0.14 0.48 5.9 0.5 0.19 0 0.22 0 30.45 4.67 0.24 0 32.73 130.07 0.25 4.64 0 0.23 2.6 1.24 21.22 5.58
ENSG00000203705 ENST00000366973.4_TATDN3-002 67.87 89.98 0 0 0 0 21.31 14.44 50.83 0 0.28 4.32 32.88 15.84 0 19.02 0 4.16 14.85 13.13 0 0 103.41 0.22 0.21 0 0 0 0 17.7 0 0 0 0 72.21 0 55.6 0 34.02 0 8.81 0 0 0 52.31 21.2 0 0 3.83 0 0 26.82 0 22.83 0 0 0 0.26 0 0 0 36.74 0 15.29 0.19
ENSG00000162769 ENST00000366971.4_FLVCR1-001 0 27.84 0 0 9.29 3.11 5.74 10.17 0 0 0 25.4 0 0 0 4.1 0 4.84 9.96 4.77 19.67 14.76 0 0 0 1.21 0.29 10.22 1.61 0.08 6.61 0 1.72 0 66.73 0 11.63 10.83 0.07 0 12.25 13.35 0 50.57 0.18 0.18 3.09 9.71 2.42 6.78 9.48 0 0 0 0 0 9.77 0.09 16.45 15.71 9.89 0.16 0 13.52 24.93
ENSG00000162814 ENST00000366933.4_SPATA17-001 0 0 0 0 0 0 21.27 0 0 7.71 0 0 0 0 0 0 0 0 0 0 0.7 0 0 0 0 0 0 9.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59 0
ENSG00000168118 ENST00000366690.4_RAB4A-001 35.18 125.94 166.87 3.48 73.43 137.99 9.13 75.82 70.71 35.86 64.24 20.91 34.83 28.75 22.05 55.05 52.68 20.32 60.77 18.62 32.47 34.6 67.67 82.05 119.85 28.12 0.89 60.72 74.2 32.71 132.24 101.51 49.24 84.62 16.7 0.18 31.62 2.26 85.08 252.29 93.22 136.14 0 312.21 104.02 45.46 63.18 66.26 111.86 60.13 189.53 0 37.07 12.83 0 54.42 0.16 80.17 64.75 0 110.53 61.74 4.35 70.52 56.39
ENSG00000223635 ENST00000417605.1_RP4-613A2.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135763 ENST00000258243.2_URB2-001 0 1.89 0 6.24 5.38 0 0 2.72 0.11 0 0 0 0 0 0 0 1.03 0 0 0 0.51 0 0 0 0 2.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0 0 0.79 0 6.24 0 0 0 0 0 0 0 0.74 0 0 3.71 0 0 0 0 0
ENSG00000173409 ENST00000310256.2_ARV1-001 0 0 0.36 0 81.35 0 44.29 35.78 53.62 0 64.02 0 31 0 42.9 17.14 33.41 74.34 55.85 30.82 24.74 19.85 9.38 0 69.72 0 0 49.31 0 0.6 3.81 0 54.03 77.46 87.02 96.74 0 0 31.38 0 39.11 105.91 0 0 0 0.6 52.09 0.47 0 0 31.06 0 0 46.3 0 90.28 0 0 0 21.92 16.67 0 0 36.19 129.27
ENSG00000116906 ENST00000366646.3_GNPAT-201 100.5 70.08 54.11 119.16 117.37 9.86 44.93 108.58 62.22 116.53 131.52 24.63 156.81 60.64 41.49 47.15 56.13 150.1 69.83 53.8 18.94 67.93 60.8 109.26 62.15 17.41 40.37 86 96.16 13.11 56.31 121.65 51.75 65.98 0.68 70.76 85.2 0.79 77.84 15.19 131.25 55.94 72.71 82.05 19.7 93.06 82.47 0.17 43.02 211.74 10.82 48.6 63.02 168.93 0 112.83 19.85 167.51 113.84 26.42 9.86 48.99 104.14 47.71 18.86
ENSG00000116918 ENST00000366639.4_TSNAX-001 0 21.94 0 129.12 31.83 70.15 104.23 7.74 50.76 19.17 33.72 89.06 35.25 30 0 53.13 6.44 69.76 68.78 11.93 40.83 58.73 21.24 20.91 0 2.4 10.99 21.95 39.12 0 52.74 73.99 18.08 124.1 0 26.15 36.87 2.08 54.22 0 45.35 0 0 1.17 61.56 58.08 3.05 0.17 58.92 40.87 18.38 57.33 19.39 70.55 66.09 73.19 72.04 6.04 0 0 70.93 71.93 0 15.64 0.16
ENSG00000162852 ENST00000366511.1_CNST-004 0 0 0 0.27 2.7 0 3.12 0 43.53 0 0.25 0 9.28 0 23.29 13.27 2.26 1.07 1.76 0 31.12 0 0 0 0 0 0 0 0 0 0 0 0 0 53.02 0 0.42 29.37 0 26.83 0 0 0 63.47 0 1.79 25.38 0.08 32.12 5.25 7.53 0.74 0 22.51 0 0 0 170.45 0 0 0 0 0.07 5.06 36.44
